NumFloors,YearBuilt,YearAlter1,YearAlter2
5,1920,1990,0
3,1920,2004,0
8,1920,2003,2008
6,1920,1989,0
5,1915,1989,0
5,1920,1986,0
9,1920,1987,0
7,1915,1985,2013
6,1900,0,0
7,1920,2003,0
5,1900,0,0
5,1910,0,0
5,1912,0,0
5,1915,0,0
5,1915,0,0
5,1915,1992,0
5,1915,1992,0
7,2004,0,0
3,1920,1988,0
6,1915,0,0
5,1910,0,0
5,1920,0,0
5,1900,1984,0
5,1910,1985,0
3,1910,1986,0
3,1910,1986,0
5,1900,0,0
3,1910,0,0
5,1915,0,0
6,1910,0,0
5,1910,1989,0
5,1915,0,0
5,1900,1986,0
4,1900,0,0
6,1900,1983,0
5,1900,1986,0
2,1900,0,0
7,1910,2003,0
6,1920,1987,2011
6,1920,0,0
2,1915,0,0
7,1920,0,0
7,2006,0,0
5,1900,0,0
6,1910,0,0
5,1910,0,0
6,1910,0,0
4,1900,0,0
5,1900,1984,0
6,1910,1977,0
4,1910,1984,0
5,1900,0,0
4,1910,0,0
7,1910,0,0
5,1910,1986,0
5,1920,0,0
3,1947,0,0
5,1915,0,0
4.5,1915,0,0
4.5,1910,0,0
1,1910,0,0
5,1910,0,0
7,2003,0,0
5,1920,2006,0
5,1910,0,0
5,1900,0,0
5,1900,0,0
5,1900,0,0
7,1900,2004,0
6,1900,1979,2009
0,0,0,0
5,1920,1989,2001
2,1915,0,0
6,1915,1982,0
6,1915,1989,0
5,1907,1990,0
12,1900,0,0
3,1927,0,0
6,1915,1998,0
5,1915,0,0
3,1915,0,0
6,1915,2001,0
3,1915,1988,0
3,1915,1984,0
11,1961,1992,1992
3,1915,0,0
5,1915,2005,2003
5,1915,0,0
2,1915,0,0
6,1900,0,0
5,1910,0,0
5,1910,0,0
5,1915,2003,0
5,1915,0,0
6,1915,0,0
5,1895,0,0
2,1940,0,0
4,1910,0,0
1,1920,1984,0
2,1987,0,0
8,1915,1987,0
5,1910,2000,2000
5,1910,1988,0
2,1920,0,0
2,1915,0,0
4,1910,0,0
4,1910,0,0
5,1910,0,0
5,1910,1989,0
5,1920,0,0
3,1927,1999,2014
9,1920,1979,0
1,1920,0,0
6,1910,0,0
2,1938,1994,0
3,1915,0,0
3,1915,0,0
3,1915,1998,0
6,1915,0,0
6,1920,1988,0
1,1920,0,0
1,1920,0,0
21,2007,0,0
4,1915,0,0
6,1915,0,0
10,1900,0,0
6,1900,0,0
6,2005,0,0
1,1999,0,0
11,1915,0,0
7,2001,0,0
13,1890,0,0
8,1960,0,0
6,1915,0,0
5,1915,0,0
6,2001,0,0
9,2015,0,0
5,1915,0,0
5,1900,0,0
5,1900,0,0
3,1920,1989,2008
6,1915,1977,0
5,1910,0,0
6,1900,0,0
16,1929,2004,0
15,2004,0,0
6,1915,1964,0
6,1915,2008,0
6,1920,0,0
9,1930,2003,0
6,1900,0,0
10,1913,2000,0
5,0,0,0
9,1987,1988,0
6,1920,2008,0
5,1920,0,0
11,1853,0,0
9,2007,0,0
12,1906,0,0
7,1915,0,0
5,1915,1994,0
10,1915,1984,2008
7,1920,2009,2008
7,1920,1976,2008
5,1915,2008,0
4,1915,1976,0
7,1915,1970,0
9,1910,1974,0
13,2004,0,0
8,2005,0,0
7,2006,0,0
9,2010,0,0
5,1915,1989,0
5,1915,2008,0
6,1920,0,0
7,1915,2009,0
6,1910,1980,0
9,1920,0,0
8,1930,0,0
8,1915,0,0
7,1915,0,0
9,2008,0,0
8,1920,0,0
5,1915,1987,1998
7,1900,2003,0
2,1915,1984,0
5,1915,1979,0
6,1915,1984,0
6,1890,0,0
7,1920,0,0
7,1900,0,0
7,2003,0,0
6,1920,0,0
6,1910,0,0
12,1927,1982,0
7,1882,0,0
8,1905,2010,0
7,1920,0,0
8,1962,0,0
7,1920,0,0
4,1929,1988,0
2,1910,0,0
8,1920,1979,0
2,1915,1986,0
6,1905,1981,0
4,1930,2005,0
3,1900,0,0
5,1915,0,0
4,1910,1980,0
4,1900,1983,0
1,1920,0,0
1,1900,0,0
1,1920,0,0
6,1909,2000,0
15,2007,0,0
6,1915,1979,0
5,1920,2011,2011
5,1915,0,0
5,1920,2005,2009
1,1943,0,0
6,1920,0,0
5,1910,0,0
7,1920,0,0
4,1940,0,0
3,1940,1984,2004
12,1928,0,0
6,1910,0,0
6,1940,0,0
16,1930,1998,0
4,1920,0,0
4,1910,0,0
5,1920,0,0
1,1920,0,0
1,1920,0,0
2,1910,0,0
5,1910,2007,2011
3,1900,1987,0
1,1920,0,0
1,1920,0,0
16,1996,2005,0
1,2008,0,0
18,2008,0,0
7,1910,0,0
5,1915,0,0
5,1915,0,0
5,1939,1988,0
6,1920,0,0
5,1915,2009,0
2,1915,0,0
4,1920,0,0
4,1920,1998,0
7,1915,1979,2006
5,1920,1962,0
5,1915,0,0
3,1920,0,0
4,1930,0,0
4,1915,0,0
2,1950,2003,0
7,2003,0,0
9,2007,0,0
5,1920,0,0
3,1920,1985,0
4,1928,0,0
5,1900,1980,0
5,1915,1984,0
7,1960,2002,0
1.5,1963,1965,2004
5,1920,1983,0
6,1915,0,0
5,1900,1989,0
6,1920,0,0
4,1910,1982,0
5,1920,2009,2009
6,1915,0,0
5,1888,0,0
4,1915,2007,0
4,1915,2007,0
4,1915,2008,0
4,1915,0,0
3,1915,1989,0
3.5,1915,0,0
4,1915,0,0
3.5,1915,1987,0
6,1915,0,0
5,1930,0,0
5,1920,1981,2009
6,1920,0,0
6,1915,2003,0
5,1915,1980,2008
4,1910,0,0
4,1915,1987,0
5,1910,1976,0
5,1915,1975,2005
5,1920,1982,0
5,1910,0,0
5,1915,0,0
5,1910,1987,0
3,1915,1988,0
2,1915,2010,0
5,1870,0,0
6,1915,0,0
7,1915,0,0
6,1910,0,0
5,1920,0,0
5,1920,0,0
5,1915,2008,2008
2,1910,0,0
3,1910,0,0
5,1915,1986,0
5,1915,2009,2006
5,1910,2007,1999
5,1910,0,0
3,1910,0,0
1,1910,0,0
7,2012,0,0
5,1915,1986,0
5,1915,1989,2007
5.5,1915,1983,1994
8,1915,1998,0
5,1915,1999,0
5,1915,0,0
5,1920,1989,2001
5,1920,1982,0
5,1920,0,0
5,1915,0,0
5,1910,2005,2005
5,1915,0,0
27,2005,0,0
9,1910,0,0
2,1910,1988,0
4,1910,0,0
5,1910,2000,0
5,1915,1988,0
5,1910,0,0
5,1900,0,0
1,1920,1984,0
5,1910,0,0
9,1920,0,0
4,1910,2006,0
5,1910,2007,0
5,1915,0,0
5,1915,0,0
5,1920,0,0
26,1914,2007,2007
6,1935,0,0
4,1920,0,0
7,1920,1983,0
7,1920,1983,0
4,1920,0,0
4,1920,1989,2004
4,1915,1985,0
4,1920,0,0
5,1915,0,0
12,1930,2007,0
6,1915,0,0
5,1915,0,0
7,1964,0,0
5,1920,0,0
12,2002,0,0
8,1910,2005,0
6,1915,0,0
12,1911,0,0
6,1912,2005,0
6,1915,0,0
5,1915,1979,0
6,1915,1983,0
5,1900,1985,0
5,1912,1978,0
5,1900,1983,0
5,1910,1971,0
6,1915,1956,0
6,1900,1983,0
5,1920,0,0
1,1969,1988,0
3,1915,0,0
7,1915,2006,2006
5,1996,0,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
3,1900,0,0
2.5,1920,2009,0
7,2003,0,0
5,1900,1985,0
5,1900,1986,0
6,1920,1979,2014
5,1910,0,0
5,1900,1997,0
5,1910,1986,0
6,1910,1989,0
5,1921,1989,0
7,1990,0,0
6,1915,1988,2008
5,1900,1984,0
2,1920,0,0
6,1900,2005,0
6,1900,2005,0
3.5,1900,0,0
7,1900,1988,0
7,1910,1986,0
5,1915,0,0
5,1890,1987,0
3,1910,0,0
5,1920,1988,0
5,1900,1985,0
5,1900,0,0
5,1900,0,0
5,1900,1980,0
5,1880,0,0
6,1912,1987,0
6,1912,1989,0
5,1910,0,0
5,1900,1969,0
5,1900,0,0
5,1900,0,0
6,1900,1989,0
6,1915,0,0
7,2004,0,0
6,1943,1999,0
6,1912,1985,0
5,1900,1989,0
5,1900,0,0
6,1900,1987,0
5,1900,1989,2009
6,1910,1985,0
6,1910,1985,0
6,1900,1987,0
3,1901,0,0
3,1920,1987,0
4,1920,0,0
4,1920,1985,0
4,1910,0,0
4,1900,1988,0
5,1900,0,0
5,1900,1987,0
6,1910,0,0
7,1912,0,0
9,1910,0,0
6,1899,0,0
6,1910,1988,0
5,1900,0,0
6,1910,1988,0
6,1900,1988,0
6,1912,0,0
2,1930,0,0
3,1920,0,0
5,1910,1983,0
4,1923,2006,0
3,1910,2003,0
4,1920,0,0
4,1920,0,0
5,1920,1988,0
4,1920,1988,2007
4,1920,0,0
5,1916,1985,0
5,1920,1989,0
5,1910,0,0
5,1910,1985,0
7,1915,1985,2006
4,1929,0,0
2,1963,0,0
2,1963,0,0
8,1916,1927,0
21,1962,0,0
6,1957,1989,0
21,1964,0,0
5,1898,1994,0
27,1975,1989,0
4,1966,1982,2009
19,1978,0,0
1,2012,0,0
3,1986,0,0
26,1979,0,2012
21,1995,0,0
10,1987,0,0
1,1996,0,0
78,2015,0,0
1,1981,0,0
1,1950,2003,0
6,1927,1988,2000
12,1935,2003,2010
20,1963,2012,0
16,1954,1989,0
3,1910,0,0
16,1965,0,0
16,1955,0,0
21,1964,0,0
6,1904,1988,0
21,1964,0,0
6,1940,1986,0
1,1910,0,0
6,1940,0,0
2,1910,0,0
6,1940,0,0
20,1955,0,0
2,1956,0,0
21,1964,0,0
1,1974,0,0
2,1920,0,0
6,1940,0,0
6,1908,2000,2008
4,1966,0,0
14,1970,1988,2009
4,1997,0,0
6,1920,0,0
3,1900,0,0
5,1920,0,0
1,1957,2004,0
5,1920,1955,0
5,1900,1988,0
5,1920,1988,0
5,1920,1988,0
5,1900,1987,0
6,1900,0,0
6,1900,0,0
6,1900,0,0
5,1920,1975,0
5,1900,1960,0
5,1910,1961,0
5,1910,0,0
5,1910,1952,0
0,2009,0,0
8,1940,2006,0
4,1915,1987,0
4,1900,1986,0
4,1900,0,0
4,1920,0,0
0,0,0,0
6,1920,1977,0
6,1920,0,0
3,1957,1987,0
5,1900,1964,0
6,1910,1966,0
1,1963,0,0
6,1920,1986,0
6,1901,0,0
1,1910,1960,0
5,1901,1963,0
6,1901,0,0
4,1910,1987,0
4,1910,1985,2006
3,1910,1988,0
2,1920,0,0
3,1900,1987,0
4,1900,0,0
9,1912,0,0
6,2005,0,0
5,1900,1988,0
4,1940,1985,0
5,1900,1960,0
5,1900,1989,0
2,1936,0,0
5,1910,1961,0
5,1900,0,0
7,2012,2011,0
1,1954,0,0
4,1910,0,0
6,1910,1986,0
6,1900,1988,0
9,1990,0,0
11,2002,0,0
12,2004,0,0
5,1900,1959,0
4,1900,0,0
6,1920,1989,0
3,1900,0,0
3,1910,0,0
2,1900,1968,0
5,1910,1986,0
4,1900,1985,0
5,1900,0,0
2,1962,0,0
6,1900,0,0
5,1900,2010,0
5,1900,1987,0
6,1900,1987,0
6,1900,1987,0
4,1900,0,0
5,1900,0,0
5,1900,1988,0
5,1915,0,0
5,1915,0,0
6,1915,1987,0
5,1915,0,0
4,1915,1989,0
6,1920,1983,0
5,1921,0,0
4,1910,0,0
2,1915,0,0
5,1900,1987,0
3,1915,0,0
3,1915,0,0
5,1900,1984,0
5,1900,1985,0
5,1900,1988,0
6,1900,1989,0
5,1900,1989,0
3,1900,1987,0
6,1910,1960,0
5,1900,1987,0
5,1900,1983,0
5,1995,1988,0
5,1900,1987,0
6,1989,0,0
3,1900,0,0
6,1900,0,0
5,1900,0,0
5,1900,0,0
6,1900,0,0
6,1900,1989,0
5,1915,1988,0
5,1900,0,0
5,1900,1984,0
5,1900,1988,0
5,1924,0,0
6,1991,0,0
6,2004,0,0
13,2010,0,0
5,1900,0,0
6,1918,1986,0
5,1900,0,0
3,1957,0,0
6,1900,1983,0
4,1984,0,0
5,1900,1988,0
4,1910,0,0
3,1979,0,0
5,1900,0,0
5,1910,0,0
5,1900,1985,0
5,1900,0,0
6,1910,0,0
6,1910,1983,0
6,1900,0,0
6,1900,0,0
6,1920,1982,0
6,1920,1982,0
6,1900,1964,0
6,1910,0,0
6,1900,1981,1998
5,1900,1987,0
5,1910,0,0
6,1900,0,2011
1,1910,0,0
6,1900,1980,0
5,1918,1988,0
5,1900,0,0
6,1910,0,0
6,1920,0,0
5,1900,1985,0
15,1989,0,0
12,1991,0,0
5,1900,0,0
2.5,1910,1984,0
6,1920,1986,0
3,1900,1988,0
3,1880,1981,0
3,1900,1987,0
3,1910,1986,2010
3,1920,0,0
3,1920,0,0
4,1910,1946,0
4,1915,0,0
4,1901,0,0
5,1830,1980,0
5,1900,1988,0
6,1900,1987,0
5,1890,1987,0
1,1955,0,0
1,1900,0,0
6,1900,0,0
5,1900,1958,2009
6,1900,0,0
5,1900,0,0
7,1900,0,0
6,1910,0,0
4,1900,0,0
4,1910,0,0
4,1910,0,0
4,1910,0,0
4,1900,0,0
4,1900,1987,0
3,1900,1958,0
1,1900,0,0
3,1880,0,0
3,1900,0,0
15,1991,0,0
5,1900,0,0
6,1900,0,0
5,1900,0,0
5,1910,0,0
5,1910,0,2008
5,1900,0,0
6,1900,0,0
7,1900,0,0
5,1900,0,0
5,1900,0,0
5,1900,0,0
6,1900,0,0
3,1900,0,0
5,1900,0,0
1,2005,0,0
7,1900,1987,0
5,1900,2001,0
5,1900,2009,0
5,1910,1996,0
6,1900,0,0
4,1910,0,0
3,1900,0,0
4,1915,1982,0
4,1900,0,0
5,1920,2010,0
5,1915,0,0
6,1910,1987,0
5,1910,1983,0
6,1920,2002,0
6,1910,1985,0
4,1903,0,0
5,1900,1981,0
7,1900,1987,0
5,1910,0,0
7,2015,0,0
6,1900,0,0
5,1900,0,0
6,1900,0,0
7,1900,1986,0
10,1900,0,0
8,2009,0,0
6,1987,0,0
5,1910,1979,0
3.5,1900,0,0
5,1900,1986,0
6,1900,1988,0
5,1920,1987,1997
5,1900,1988,2007
7,1900,0,0
6,1900,0,0
5,1900,2012,0
5,1900,1986,0
5,1900,1985,2003
4,1900,1996,0
7,1900,1987,0
6,1900,2006,0
5,1910,0,0
6,1900,1989,0
6,1910,1987,0
6,1910,0,0
3,1900,1968,0
5,1900,0,2009
5,1900,0,0
5,1900,0,0
5,1900,1969,0
4,1900,0,0
3,1900,2014,0
4,1920,1976,0
3,1920,0,0
7,1920,0,0
7,1920,0,0
3,1900,1979,0
7,1900,0,0
5,1900,2003,0
6,1974,0,0
5,1900,0,0
3,1958,2003,0
3,1910,0,0
3,1910,0,0
3,1910,1987,0
5,1900,0,0
3,1910,1988,0
7,1912,1983,0
5,1910,1986,0
3,1910,1988,0
3,1910,1983,0
6,1900,1997,2000
4,1900,1989,0
5,1900,1988,0
2,2000,0,0
6,1920,0,0
6,1920,1987,0
5,1920,1986,0
7,2011,0,0
4,1910,1985,0
6,1915,0,0
6,1920,1984,2012
6,1920,1988,0
4,1910,0,0
6,1920,1987,0
7,1910,1985,2003
5,1910,1982,0
4,1900,1988,0
2,1988,0,0
2,2002,0,0
5,1920,1984,0
6,1900,1988,0
5,1900,2003,0
3,1900,1998,0
3,1900,0,0
2,1970,1989,0
6,2004,0,0
7,2008,0,0
5,1900,0,0
5,1900,1984,0
5,1900,0,0
6,1900,1984,1986
5,1906,1984,1987
5,1900,1984,1987
5,1922,1984,0
6,1920,0,0
5,1900,1984,0
5,1900,1984,0
3,1900,0,0
4,1920,0,0
4,1910,0,0
4,1900,1985,0
2,1910,0,0
8,2001,0,0
2,1972,0,0
1,1945,0,0
5,1920,1989,0
5,1921,0,0
3,1940,1967,0
5,1900,1961,0
5,1900,0,0
5,1920,1985,0
5,1910,1985,0
6,1900,0,0
5,1915,1961,0
6,1900,1989,2004
4,1900,0,0
5,1900,1982,0
6,1910,0,0
6,1900,1987,0
6,1940,0,0
5,1910,0,0
3,1900,0,0
3,1956,2013,2013
5,1900,1988,2004
5,1910,0,0
9,2004,0,0
5,1910,0,0
4,1910,1962,0
5,1910,0,2009
4,1910,0,0
5,1900,1987,0
5,1900,1961,0
6,1900,1984,0
5,1900,1961,2009
5,1900,2006,2003
5,1900,1961,0
5,1910,1958,0
5,1910,1986,0
2,1940,0,0
3,1940,0,0
5,1910,1966,0
3,1910,0,0
5,1900,1982,0
5,1900,1988,0
5,1920,1988,0
3,1900,1952,0
9,1987,0,0
8,1988,0,0
13,2008,0,0
8,1920,1989,0
3,1901,2008,2008
5,1900,0,0
4,1900,1987,2009
4,1900,1968,0
6,2007,0,0
5,1910,0,0
5,1941,2006,2006
5,1920,2008,0
6,1920,1988,0
5,1920,1988,0
5,1910,1987,0
3,1900,0,0
5,1907,1986,0
5,1928,1986,0
10,1912,2006,0
6,1900,0,0
4,1900,0,0
5,1910,1988,0
3,1900,1961,0
5,1900,1988,0
4,1900,1982,0
6,1989,0,0
7,2014,2011,0
6,1910,0,0
6,1910,0,0
4,1910,0,0
4,1910,1989,0
5,1910,0,0
5,1910,1968,0
2,1974,0,0
4,1910,0,0
5,1900,0,0
4,1920,0,0
6,1900,1970,2012
15,1967,0,0
6,1900,1995,0
5,1900,0,0
5,1900,0,0
4,1900,2007,0
5,1900,0,0
6,1900,0,0
3,1910,0,0
3,1901,0,0
3,1920,1987,0
6,1900,1985,0
6,1900,1985,0
6,1921,0,0
5,1900,0,0
5,1900,1985,0
5,1900,1985,2005
6,1900,1988,0
6,1900,1988,0
4,1900,2007,0
4,1900,1994,0
4,1900,1989,0
5,1910,0,0
4,1910,1975,0
4,1910,0,0
4,1910,0,0
4,1910,1985,0
3,1900,0,0
4,1900,0,0
4,1900,0,0
4,1900,0,0
4,1900,0,0
6,1910,1983,0
4,1959,0,0
4,1962,0,0
4,1948,0,0
4,1991,0,0
3,1910,0,0
4,1910,2002,0
3,1910,0,0
1,1910,0,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
2.5,1899,0,2009
2.5,1915,2012,0
4,1915,0,0
3,1910,0,0
3,1915,0,0
5,1904,0,0
3,1928,0,0
2.5,1900,0,0
2.75,1918,1997,2007
4,1900,1989,0
4,1900,0,0
4,1900,0,0
3,1910,2002,0
5,1978,0,0
44,1977,0,0
1,1952,0,0
4,1900,1988,0
6,1900,0,0
3,1910,1985,0
3,1910,1986,0
2,1940,1987,0
12,2012,2011,0
12,2012,0,0
4,1910,0,0
5,1900,0,0
5,1900,0,0
5,1900,0,0
5,1900,1988,0
6,1900,0,0
6,1900,0,0
6,1910,1988,0
6,1900,0,0
6,1900,0,0
6,1988,0,0
1,1940,0,0
1,1945,0,0
2,1910,2010,0
5,1900,1980,0
4,1900,1989,0
5,1900,1985,0
5,1900,0,0
5,1900,0,0
5,1900,1981,0
5,1900,0,0
5,1900,0,0
6,1910,0,0
5,1900,0,0
5,1900,1989,0
5,1900,1987,0
12,2008,0,0
5,1910,0,0
4,1900,0,0
6,1900,1987,0
6,2007,0,0
6,2014,2013,0
12,1913,2001,0
6,2002,0,0
5,1900,0,0
6,1900,0,0
5,1910,1983,0
5,1910,1983,0
5,1910,1984,0
4,1910,1984,0
5,1900,1988,2006
7,1910,0,0
7,2011,0,0
3,1927,0,0
5,1900,0,0
5,1910,0,0
6,2003,0,0
5,1900,1983,0
4,1900,1983,0
5,1900,1984,0
5,1900,1988,2005
5,1920,1989,0
5,1900,1987,0
6,1900,0,0
5,1910,0,0
4,1920,0,0
4,1900,0,0
5,1920,1980,0
5,1920,1989,0
5,1920,1989,0
6,1900,1986,0
9,1990,0,0
12,2002,0,0
5,1900,2003,2003
5,1900,1983,0
2,1910,1986,0
3,1900,0,0
5,1900,1984,1996
3,1900,1986,0
4,1900,1987,0
5,1910,1988,0
5,1910,1960,0
3,1901,0,0
6,1900,1989,0
6,1930,0,0
5,1900,0,0
5,1910,0,0
5,1900,0,0
1,1958,0,0
5,1900,1989,0
3,1900,0,0
5,1910,1989,0
3,1910,2012,0
7,1910,0,0
4,1910,1998,0
10,1941,1987,0
5,1920,0,0
9,1901,2006,2006
11,1979,2006,2006
6,1900,1992,0
5,1900,0,0
3,1900,2013,0
5,1910,1985,0
6,1910,1988,0
5,1900,0,0
5,1940,0,0
5,1900,0,0
5,1930,0,0
6,1900,1980,2001
5,1900,2013,0
4,1900,0,0
5,1900,1999,0
4,1900,0,0
4,1900,0,0
4,1900,1995,2000
2,1900,1985,0
7,1900,0,0
6,1925,0,0
5,1930,0,0
6,1930,1988,0
6,1930,1988,0
6,1930,1988,0
6,1910,0,0
8,1912,0,0
7,1900,1989,0
6,1910,0,0
5,1920,1987,2008
4,1910,2011,0
5,1910,0,0
5,1910,1996,0
5,1910,0,0
5,1920,1989,0
5,1910,1961,0
5,1910,1961,0
5,1900,0,0
2,1900,0,0
2,1900,0,0
2,1900,0,0
5,1920,0,0
5,1900,0,0
7,1900,0,0
2,1966,1967,0
5,1900,0,0
6,1900,2003,0
4,1983,0,0
2,1900,0,0
0,1900,0,0
0,1900,0,0
5,1900,2012,0
1,1960,0,0
5,1900,0,0
2,1900,0,0
5,1910,0,0
5,1910,0,0
4,1910,0,0
5,1910,1980,0
5,1910,1979,0
9,2013,0,0
18,2009,0,0
0,0,0,0
6,2012,0,0
6,1910,0,0
1,1940,0,0
4,1910,1953,1992
11,2006,0,0
5,1900,2002,0
2,1917,0,0
6,1940,1986,0
4,1900,1989,0
9,1910,2003,2003
9,2040,1991,1991
3,1910,0,0
5,1920,0,0
4,1920,1987,0
5,1900,1987,0
5,1915,1988,0
5,1900,1985,0
3,1900,2001,0
4,1900,1987,2009
6,1900,1988,1988
5,1988,0,0
5,1900,1989,0
3,1900,0,0
5,1900,0,0
5,1900,1989,0
4,1910,1951,0
5,1910,2005,0
3,1900,0,0
7,1910,1988,1998
3,1910,1987,0
5,1910,1983,0
5,1910,1988,0
4,1925,0,0
6,1900,1988,0
6,1910,1980,0
6,1910,1980,0
5,1910,0,0
4,1910,0,0
6,1910,1982,0
6,1910,0,0
2,1910,0,0
5,1900,0,0
5,1900,0,0
5,1900,0,0
6,1900,0,0
5,1900,0,0
5,1900,0,0
3,1901,0,0
3,1900,1982,0
6,1900,1987,0
4,1900,1997,2003
6,1900,0,0
3,1900,0,0
5,1900,2001,2009
2,2012,0,0
6,1900,2012,0
3,1900,0,0
5,1910,0,0
5,1900,0,0
6,1910,0,0
2,1930,0,0
6,1910,0,0
6,1920,0,0
2,1910,2002,0
5,1910,0,0
6,1913,0,0
5,1900,0,0
2,1900,0,0
3,1900,1989,0
7,1900,0,0
5,1900,0,0
5,1973,0,0
5,1920,0,0
4,1910,2006,0
4,1900,1988,2008
4,1910,0,0
2,1910,0,0
4.5,1910,1979,2005
3,1910,0,0
3,1910,0,0
3,1910,0,0
3,1910,1968,2006
5,1910,0,0
3,1915,0,0
5,1915,0,0
5,1915,0,0
5,1910,0,0
2,1900,0,0
6,1900,1938,0
5,1910,0,0
5,1910,0,0
6,1900,1996,0
6,1910,0,0
7,1900,2007,2007
5,1910,2003,0
5,1900,2003,0
8,2012,2012,2015
5,1900,0,0
11,2007,0,0
6,1910,1971,0
7,1920,2000,0
4,1920,1985,0
5,1920,1992,0
5,1900,2003,2003
3,1910,0,0
4,1900,0,0
3.5,1900,0,0
5,1920,2001,2002
3.5,1900,0,0
6,1910,2013,0
5,1910,0,0
8,2000,0,0
6,1900,1994,0
6,1910,1996,0
5,1900,0,0
10,2003,0,0
9,1920,2009,2006
5,1921,2009,0
5,1910,0,0
5,1910,1987,0
3,1900,0,0
6,1900,0,0
4,1910,0,0
4,1910,0,0
5,1901,0,0
5,1900,1990,0
3,1910,0,0
3,1901,2011,0
3,1910,2003,0
4,1910,1997,2013
3,1910,1988,0
2.5,1910,1970,0
5,1900,0,0
5,1910,1989,2013
5,1900,1988,0
6,1910,1988,0
5,1910,0,0
6,1900,0,0
9,1910,2003,2003
6,1900,1988,0
6,1910,1983,2006
5,1910,0,0
6,1910,0,0
6,1920,2005,2005
11,2013,0,0
5,1900,1961,0
6,1915,1988,0
5,1903,1989,0
6,1910,0,0
12,1940,2008,2008
1,1935,1989,0
1,1910,0,0
21,1960,2013,0
4,1909,0,0
20,1960,0,0
0,0,0,0
8,1932,1986,0
4,1962,0,0
5,1963,2013,0
1,1910,0,0
2,1955,0,0
14,1962,0,0
3,1910,0,0
1.5,1958,0,0
6,1920,0,0
1,1959,0,0
5,1915,1952,0
6,1929,1980,0
12,1949,0,0
2,1950,0,0
12,1949,0,0
5,1910,0,0
3,1952,0,0
21,1966,0,0
1,1965,0,0
3,1958,0,0
11,1982,0,0
1,1900,0,0
1,1920,0,0
4,1973,1988,0
4,1961,0,0
20,1962,0,0
1,1935,0,0
26,1976,2009,2011
4,1920,0,0
26,1972,1987,2009
26,1972,2011,2011
6,1910,1986,2000
4,1972,0,0
3,1958,1990,0
3,1975,0,0
7,1991,0,0
5,1906,1997,0
5,1920,0,0
3,1850,1958,0
5,1920,1992,0
6,1900,1989,0
1,1915,1989,0
7,1900,2008,2011
12,2013,0,0
5,1920,1986,0
6,1930,2006,0
3,1957,0,0
6,2001,0,0
6,1932,0,0
6,1925,1989,0
1,1910,2003,2011
7,2003,2011,0
5,1900,2006,0
6,2001,0,0
5,1900,0,0
4,1900,0,0
5,1900,0,0
5,1920,1989,0
5,1920,1989,0
6,1920,1994,0
6,1920,1993,0
6,1920,1992,0
6,1920,0,0
6,1920,2013,0
6,1920,0,0
6,1920,0,0
6,1914,1985,0
5,1910,0,0
3,1910,1986,0
7,2015,0,0
2.5,1942,1998,0
6,1920,0,0
5,1920,1986,0
5,1910,1991,0
5,1910,1988,0
5,1910,1990,0
6,1910,1985,0
6,1920,1987,0
5,1920,1986,0
5,1920,1987,0
5,1920,1986,0
5,1920,0,0
5,1920,1985,0
6,1925,1986,2011
5,2003,0,0
1,1965,2002,0
1,1951,0,0
1,1920,2004,0
7,2014,2014,0
5,1920,1993,0
5,1920,1986,0
5,1900,1987,0
4,1930,0,0
5,1920,1993,0
6,1920,1997,0
13,2014,0,0
5,1920,1987,0
5,1940,0,0
5,1900,1988,0
5,1900,1988,0
1,1952,0,0
1,1952,1986,0
6,1920,2008,0
5,1920,1995,0
2,1950,1983,2011
5,1910,2005,2005
6,1983,0,0
12,2010,0,0
7,2004,0,0
8,1950,2008,0
14,1982,0,0
1,1920,0,0
5,1920,1987,0
15,1920,0,0
0,0,0,0
0,0,0,0
23,1971,0,0
0,0,0,0
5,1920,0,0
5,1920,0,0
5,1920,1985,0
5,1920,1988,0
5,1920,1986,2008
6,1920,1962,0
5,1920,1988,0
5,1920,0,0
5,1910,0,2009
5,1910,1988,0
5,1900,0,0
5,1910,1997,0
3,1910,2007,0
3,1910,1989,0
3,1910,2013,0
4,1910,1989,2014
5,1920,1988,2012
4,1910,1988,0
5,1920,1988,0
6,1920,1986,2011
5,1920,0,0
5,1920,2008,2008
5,1920,0,0
4,1920,1985,0
5,1920,1992,0
5,1910,1983,0
5,1920,1992,0
5,1920,1985,0
5,1920,0,0
6,1920,0,0
6,1920,0,0
1,1925,1989,0
8,2011,0,0
3,1910,1998,0
5,1910,1986,0
6,1900,1959,0
7,1910,2014,2014
4,1920,0,0
5,1920,1989,0
5,1910,0,0
5,1920,0,0
2,1910,1949,0
4,1910,1997,0
5,1920,1993,0
6,1920,1987,0
1,1910,0,0
4,2003,0,0
2,1910,0,0
6,2000,0,0
6,1910,2012,2012
1,1910,0,0
3,1920,1985,0
5,1920,2011,0
6,1920,1986,0
6,1920,0,0
1,1982,0,0
6,1900,0,0
6,1900,0,0
5,1920,1983,0
5,1910,1985,0
5,1900,1987,0
5,1900,2008,0
5,1900,1985,0
5,1920,1984,0
5,1910,0,0
5,1900,1992,0
5,1900,1984,0
5,1910,1986,0
5,1920,0,0
5,1910,1997,0
6,1920,1987,0
